Date,Index_Name,Country,Open,High,Low,Close,Volume,Daily_Change_Percent
2020-07-01,SSE Composite,China,32318.78,32435.21,32163.72,32192.43,36796110,-0.39
2022-09-03,Hang Seng,Hong Kong,38194.43,38550.5,37915.05,38529.19,45787195,0.88
2023-06-14,CAC 40,France,11907.17,12606.3,11889.25,12372.16,23468775,3.91
2023-07-18,NASDAQ Composite,USA,37573.39,38049.55,37496.47,38043.49,4784618,1.25
2021-09-15,FTSE 100,UK,19382.15,19743.0,19338.83,19550.62,37459751,0.87
2024-11-04,DAX,Germany,39856.01,40066.76,39332.1,39618.18,42772506,-0.6
2021-09-20,FTSE 100,UK,13696.01,14038.73,13488.7,13987.1,5451876,2.13
2021-02-24,SSE Composite,China,16956.67,17236.19,16762.73,17175.08,20329751,1.29
2023-07-05,KSE 100,Pakistan,17993.78,18512.66,17840.2,18369.75,20863185,2.09
2024-07-18,SSE Composite,China,31574.92,31761.73,31183.02,31395.39,30546409,-0.57
2022-07-22,FTSE 100,UK,29087.88,29437.73,28937.89,29211.68,11865291,0.43
2021-10-08,KSE 100,Pakistan,32925.98,33062.27,32591.94,32840.94,24586999,-0.26
2023-10-06,DAX,Germany,18489.8,18736.86,18485.38,18489.13,26597973,-0.0
2024-03-18,Hang Seng,Hong Kong,35795.46,35852.91,35647.94,35668.59,10784472,-0.35
2023-10-02,FTSE 100,UK,3646.28,4061.72,3633.62,4039.36,11477636,10.78
2022-12-31,Nikkei 225,Japan,24740.72,24943.86,24083.49,24337.39,27476454,-1.63
2020-03-25,DAX,Germany,13234.55,13443.87,12873.19,12982.43,16955843,-1.91
2021-07-10,S&P 500,USA,16167.02,16207.59,15898.02,15973.27,45699459,-1.2
2023-08-16,Nikkei 225,Japan,25582.43,25886.41,25398.76,25876.91,14429282,1.15
2023-12-01,KSE 100,Pakistan,15739.79,15906.03,15713.65,15729.81,47760015,-0.06
2023-10-23,CAC 40,France,29547.93,29657.86,29109.45,29402.44,41642074,-0.49
2020-01-12,CAC 40,France,19572.22,19995.92,19327.3,19903.59,45166109,1.69
2022-06-02,CAC 40,France,28636.11,29251.3,28376.65,29133.83,39408521,1.74
2023-11-05,FTSE 100,UK,4844.88,5240.95,4595.98,5193.1,49583741,7.19
2022-05-15,KSE 100,Pakistan,9158.54,9294.23,8892.3,8911.18,37564276,-2.7
2024-06-26,KSE 100,Pakistan,33965.96,33968.67,33723.2,33768.47,37380599,-0.58
2021-06-18,Dow Jones,USA,3958.3,4155.61,3527.2,3660.26,41586649,-7.53
2022-06-30,NASDAQ Composite,USA,2045.21,2167.03,1788.08,2027.94,25731832,-0.84
2022-12-14,CAC 40,France,30947.49,31232.57,30471.27,30594.57,48961727,-1.14
2021-03-08,Nikkei 225,Japan,24617.57,24775.29,24290.19,24360.24,48830565,-1.05
2024-10-10,CAC 40,France,39609.49,39926.8,39374.4,39914.86,13780032,0.77
2020-09-16,S&P 500,USA,18067.01,18821.48,17835.03,18535.24,46228131,2.59
2023-07-28,DAX,Germany,10963.04,11460.55,10745.32,11227.63,40583574,2.41
2023-10-23,SSE Composite,China,17565.42,17797.23,17340.09,17726.61,16498422,0.92
2022-11-24,KSE 100,Pakistan,5124.09,5790.63,4933.78,5523.37,37473458,7.79
2023-03-07,FTSE 100,UK,18778.61,19016.8,18597.64,19005.93,44795985,1.21
2021-11-07,CAC 40,France,13341.11,13788.19,13172.58,13590.24,46419039,1.87
2021-07-16,Dow Jones,USA,28075.73,28410.08,27967.26,28114.27,25165004,0.14
2020-06-09,Hang Seng,Hong Kong,33482.85,33521.79,32940.89,33107.94,39133529,-1.12
2021-01-16,Dow Jones,USA,2971.67,3269.63,2708.22,3081.75,18425423,3.7
2023-11-28,CAC 40,France,4101.53,4703.41,3833.95,4455.95,37123027,8.64
2024-09-22,S&P 500,USA,10202.54,10453.37,9911.23,10118.17,46110461,-0.83
2022-11-21,Nikkei 225,Japan,11501.96,11870.69,11293.48,11716.34,5268548,1.86
2022-10-13,CAC 40,France,4175.46,4361.72,3946.6,4309.26,11636331,3.2
2020-06-25,NASDAQ Composite,USA,17512.08,17606.07,16858.56,17016.59,8129343,-2.83
2024-04-16,KSE 100,Pakistan,19047.48,19083.99,18460.08,18611.92,37742696,-2.29
2020-09-04,Dow Jones,USA,20123.67,20224.33,19839.33,19940.55,45640057,-0.91
2024-05-10,FTSE 100,UK,9003.6,9175.86,8954.41,9075.16,49707697,0.79
2021-11-04,SSE Composite,China,3060.65,3198.92,2773.63,2853.61,10003876,-6.76
2024-04-21,SSE Composite,China,18599.51,18806.64,18541.75,18585.05,8099702,-0.08
2023-05-04,KSE 100,Pakistan,8333.1,8619.35,8132.77,8503.15,4763603,2.04
2022-03-05,FTSE 100,UK,18646.19,19077.29,18596.61,18814.16,12356387,0.9
2023-07-15,S&P 500,USA,25436.48,26136.13,25344.5,25923.82,1042332,1.92
2023-12-07,KSE 100,Pakistan,7083.38,7314.28,6843.13,6935.84,27896322,-2.08
2021-09-29,NASDAQ Composite,USA,12269.53,12396.68,11979.17,12178.97,27565901,-0.74
2024-07-19,DAX,Germany,12262.18,12307.28,11513.97,11802.48,28879624,-3.75
2022-04-05,SSE Composite,China,32414.31,32540.2,32009.64,32176.08,8077322,-0.73
2022-01-26,NASDAQ Composite,USA,24618.8,25110.86,24399.36,24946.59,16128537,1.33
2022-09-06,Hang Seng,Hong Kong,27874.18,27988.43,27722.13,27768.91,16244322,-0.38
2021-09-08,SSE Composite,China,1537.72,2032.06,1271.33,1949.6,41665211,26.79
2023-02-21,Hang Seng,Hong Kong,11622.8,11747.25,11412.58,11542.73,2631955,-0.69
2020-12-25,DAX,Germany,22449.9,22550.01,22277.89,22541.31,45571134,0.41
2021-09-20,SSE Composite,China,26900.25,27267.37,26622.94,27168.61,5150289,1.0
2021-04-08,Dow Jones,USA,5510.85,5795.14,5211.4,5741.83,48985939,4.19
2024-02-23,CAC 40,France,8573.12,8856.58,8018.29,8258.38,25231436,-3.67
2024-07-08,KSE 100,Pakistan,36407.51,36669.69,36080.22,36255.76,48658297,-0.42
2021-09-14,KSE 100,Pakistan,31658.22,31858.56,31374.81,31482.09,49127005,-0.56
2024-11-16,CAC 40,France,21629.51,22238.23,21503.69,21989.84,18053119,1.67
2022-10-23,CAC 40,France,30724.39,31404.34,30444.02,31163.67,35831142,1.43
2023-07-01,Dow Jones,USA,31932.57,32493.48,31810.41,32309.98,46024149,1.18
2021-07-29,S&P 500,USA,15529.26,15833.73,15235.51,15732.87,14331951,1.31
2022-03-26,Dow Jones,USA,11584.09,12172.04,11410.46,12006.76,36481789,3.65
2023-09-12,FTSE 100,UK,18451.56,18750.98,18379.87,18414.8,18486569,-0.2
2020-11-04,DAX,Germany,35994.57,36252.16,35239.82,35515.65,43083057,-1.33
2020-07-09,DAX,Germany,6762.11,6820.82,6681.88,6690.23,35960517,-1.06
2021-11-19,Dow Jones,USA,25495.22,25903.99,25405.82,25614.07,20198410,0.47
2022-02-06,FTSE 100,UK,31357.51,31719.95,31322.15,31718.15,10429842,1.15
2022-03-28,Dow Jones,USA,4140.56,4824.71,3883.81,4563.38,48428352,10.21
2024-11-12,FTSE 100,UK,36231.67,36519.26,36181.93,36495.48,4755416,0.73
2021-08-10,S&P 500,USA,6271.72,6502.03,6135.9,6297.58,13719386,0.41
2024-09-26,Dow Jones,USA,32035.35,32092.16,31612.17,31663.62,47435439,-1.16
2021-05-27,Dow Jones,USA,19146.62,19150.63,18649.64,18781.18,38388351,-1.91
2021-05-27,DAX,Germany,30656.25,30881.05,30364.08,30811.36,34736188,0.51
2023-09-24,FTSE 100,UK,29924.64,30088.35,29524.28,29809.58,25980795,-0.38
2024-02-12,Nikkei 225,Japan,19685.28,19913.38,19577.69,19830.39,23732513,0.74
2021-04-07,NASDAQ Composite,USA,7967.26,8146.75,7904.28,8090.36,16208473,1.54
2021-11-11,KSE 100,Pakistan,19754.31,19927.57,19292.49,19423.22,43077632,-1.68
2024-08-01,SSE Composite,China,24359.3,24631.47,24339.38,24474.03,15514303,0.47
2024-04-23,Hang Seng,Hong Kong,4090.43,4290.55,3812.75,3899.26,34075824,-4.67
2023-02-21,KSE 100,Pakistan,34819.15,34927.82,34515.78,34581.3,49880832,-0.68
2020-07-31,Hang Seng,Hong Kong,37604.84,37608.49,36960.34,37158.74,35799607,-1.19
2022-03-26,S&P 500,USA,15810.27,16335.99,15703.02,16075.46,8396247,1.68
2022-05-21,CAC 40,France,27154.17,27197.76,26791.12,26844.01,23746796,-1.14
2023-07-25,FTSE 100,UK,19528.21,19634.49,19320.81,19403.57,12664899,-0.64
2020-01-06,Hang Seng,Hong Kong,24985.28,25517.36,24829.78,25475.34,11192257,1.96
2024-08-29,Dow Jones,USA,20011.15,20276.83,19338.51,19607.48,14847622,-2.02
2020-01-31,Dow Jones,USA,5029.05,5320.18,4909.84,5113.72,48876337,1.68
2023-11-18,SSE Composite,China,23739.06,24256.49,23591.56,24066.08,19972440,1.38
2023-09-18,SSE Composite,China,33185.1,33243.46,33006.4,33113.05,34701151,-0.22
2021-03-19,Dow Jones,USA,36359.57,36465.36,35941.64,36040.96,23095616,-0.88
2023-05-24,Nikkei 225,Japan,36338.93,36355.11,36127.86,36306.6,2689594,-0.09
2022-11-13,SSE Composite,China,27931.06,28141.83,27892.42,27902.26,42244308,-0.1
2022-11-11,FTSE 100,UK,13048.48,13550.98,13015.73,13377.96,37415642,2.53
2021-06-08,S&P 500,USA,25321.97,25786.55,25189.67,25549.02,20504245,0.9
2022-11-14,SSE Composite,China,14603.62,14747.18,13992.15,14228.36,2857162,-2.57
2024-06-16,Dow Jones,USA,1252.38,1544.53,997.08,1044.85,35588794,-16.57
2023-11-13,Nikkei 225,Japan,10694.18,10981.06,10615.38,10818.24,46926852,1.16
2022-10-13,S&P 500,USA,34809.47,34898.95,34471.38,34658.38,27193459,-0.43
2024-08-17,CAC 40,France,12933.13,13502.84,12916.29,13374.09,46365305,3.41
2021-09-29,DAX,Germany,9807.03,9827.32,9470.85,9568.68,42753829,-2.43
2021-11-29,NASDAQ Composite,USA,6283.82,6684.62,6134.48,6496.05,6855323,3.38
2023-10-03,DAX,Germany,15854.48,16290.88,15657.93,16198.1,24204232,2.17
2021-01-25,S&P 500,USA,39733.67,39786.46,39517.19,39658.78,4564780,-0.19
2024-11-30,DAX,Germany,7503.6,7865.97,7272.11,7814.43,22119068,4.14
2023-07-13,NASDAQ Composite,USA,38562.65,38992.83,38358.87,38765.93,17361964,0.53
2023-02-05,Nikkei 225,Japan,2626.54,2753.97,2515.56,2717.92,27449244,3.48
2022-10-13,NASDAQ Composite,USA,4202.22,4344.8,3811.49,3897.79,13502694,-7.24
2024-09-01,Hang Seng,Hong Kong,39667.67,39680.19,39194.26,39309.81,43631406,-0.9
2021-02-22,SSE Composite,China,31406.03,32044.38,31254.19,31845.33,4143828,1.4
2020-03-07,DAX,Germany,27242.0,27527.44,26571.6,26823.14,36284517,-1.54
2020-11-22,DAX,Germany,7014.69,7067.93,6782.91,6871.46,26452705,-2.04
2022-04-27,Dow Jones,USA,27184.95,27592.42,27118.86,27442.36,13979588,0.95
2022-09-18,NASDAQ Composite,USA,36583.72,36850.33,36101.03,36307.57,12795776,-0.75
2023-06-18,CAC 40,France,28549.42,28829.7,28212.43,28364.73,34223343,-0.65
2023-03-09,CAC 40,France,2954.97,3035.29,2372.18,2638.2,21787962,-10.72
2021-09-01,S&P 500,USA,34565.93,35330.88,34359.42,35058.53,46125696,1.43
2021-09-15,SSE Composite,China,12250.76,12478.37,12078.04,12204.23,41791257,-0.38
2024-02-27,FTSE 100,UK,37048.07,37205.99,36530.91,36769.72,21225703,-0.75
2022-01-05,S&P 500,USA,19563.34,19815.7,19385.52,19806.67,43319257,1.24
2024-09-10,Nikkei 225,Japan,9848.8,10195.34,9702.72,10130.98,16874218,2.87
2021-09-17,Nikkei 225,Japan,22276.08,22408.91,21786.21,21863.48,3485190,-1.85
2023-05-08,Nikkei 225,Japan,35414.45,35715.53,35168.36,35580.13,11099369,0.47
2023-04-16,Hang Seng,Hong Kong,1811.02,1998.32,1118.43,1413.21,47123990,-21.97
2021-01-16,SSE Composite,China,29529.5,29679.32,29450.85,29608.07,30112036,0.27
2021-09-18,KSE 100,Pakistan,27042.78,27292.75,26395.87,26550.76,28395258,-1.82
2021-03-06,S&P 500,USA,14007.14,14278.77,13838.7,13994.96,38304643,-0.09
2021-07-10,KSE 100,Pakistan,34279.51,34439.07,34178.15,34314.39,25380795,0.1
2023-12-09,SSE Composite,China,12057.66,12131.47,11475.56,11669.15,41548488,-3.22
2022-03-05,NASDAQ Composite,USA,10212.58,10639.4,10007.45,10516.58,41170835,2.98
2021-02-20,Nikkei 225,Japan,32347.19,32515.39,32006.16,32279.98,31347899,-0.21
2024-07-10,NASDAQ Composite,USA,3051.49,3126.41,2401.71,2701.67,43713320,-11.46
2021-12-05,FTSE 100,UK,38853.47,38902.0,38593.41,38820.76,30038272,-0.08
2021-05-04,Dow Jones,USA,30790.45,31047.02,30650.72,30882.39,28421771,0.3
2022-10-29,S&P 500,USA,5026.88,5153.45,4972.93,5007.01,22872046,-0.4
2021-04-30,Nikkei 225,Japan,6357.38,6404.16,6185.88,6324.74,10676118,-0.51
2021-04-08,CAC 40,France,31364.6,31618.32,31243.98,31258.07,4420093,-0.34
2022-08-13,S&P 500,USA,22707.21,22731.23,22380.81,22500.66,7150483,-0.91
2022-10-17,KSE 100,Pakistan,36777.89,37458.79,36760.83,37240.24,35000637,1.26
2021-11-25,NASDAQ Composite,USA,21452.66,21574.49,21252.88,21259.3,28696264,-0.9
2022-03-12,CAC 40,France,23593.66,24199.82,23303.98,23962.45,15788902,1.56
2022-08-10,NASDAQ Composite,USA,31270.48,31771.93,30991.86,31503.76,34446178,0.75
2021-11-25,KSE 100,Pakistan,20951.87,21105.37,20694.81,20984.38,49513528,0.16
2021-11-19,NASDAQ Composite,USA,27325.14,27441.97,26980.88,27091.55,1644338,-0.85
2023-07-29,NASDAQ Composite,USA,18514.19,18833.18,18257.61,18613.04,34757715,0.53
2024-04-27,NASDAQ Composite,USA,18877.98,19288.37,18834.34,19042.93,16412182,0.87
2021-04-12,FTSE 100,UK,17566.62,18281.05,17333.74,18058.93,44292654,2.8
2023-05-02,FTSE 100,UK,30586.6,31233.16,30380.79,30981.42,2016306,1.29
2021-11-30,DAX,Germany,30473.89,30520.01,30025.11,30049.61,28330408,-1.39
2020-05-05,Dow Jones,USA,14391.73,14598.67,13627.18,13910.83,31580703,-3.34
2023-02-21,S&P 500,USA,32439.26,32832.02,32271.24,32749.86,23217237,0.96
2024-03-05,Nikkei 225,Japan,31249.82,31817.14,31219.95,31564.39,48815888,1.01
2022-10-01,S&P 500,USA,34295.92,34567.28,34249.44,34509.68,43428849,0.62
2021-04-30,SSE Composite,China,10919.05,11601.5,10634.49,11310.94,26149971,3.59
2022-05-08,S&P 500,USA,6665.42,6800.94,6449.97,6487.97,30158422,-2.66
2022-04-22,CAC 40,France,26651.79,27336.7,26511.04,27103.49,39636389,1.69
2024-10-12,NASDAQ Composite,USA,38564.65,38994.66,38422.42,38962.67,16890907,1.03
2022-10-14,DAX,Germany,26169.15,26453.28,26067.63,26355.24,18083870,0.71
2021-03-12,FTSE 100,UK,19198.9,19591.84,19002.97,19563.7,22711303,1.9
2024-09-11,Nikkei 225,Japan,8272.51,8361.35,7842.4,8126.42,18375900,-1.77
2022-11-01,CAC 40,France,8038.32,8386.04,7815.79,8337.6,33310973,3.72
2024-07-21,FTSE 100,UK,31688.36,32450.56,31448.89,32164.36,19195934,1.5
2023-12-19,KSE 100,Pakistan,27635.05,28171.57,27523.85,28095.85,15956256,1.67
2021-12-24,KSE 100,Pakistan,13121.2,13369.63,12937.0,13168.66,48638748,0.36
2023-12-14,S&P 500,USA,26197.93,26430.98,26034.13,26079.75,49858378,-0.45
2020-12-07,KSE 100,Pakistan,25615.44,25950.88,25390.07,25683.79,19904752,0.27
2022-09-28,Hang Seng,Hong Kong,28556.13,28771.76,28008.46,28087.43,12823542,-1.64
2024-11-27,Dow Jones,USA,35656.14,35944.45,35485.2,35765.71,17330382,0.31
2021-05-12,DAX,Germany,25947.84,26023.8,25367.2,25450.82,30863201,-1.92
2021-03-30,Nikkei 225,Japan,36351.44,36431.43,35613.73,35853.69,43351954,-1.37
2024-09-06,S&P 500,USA,7072.91,7610.47,6997.81,7541.64,20285190,6.63
2023-05-18,SSE Composite,China,31022.79,31084.81,30786.16,31081.57,45021878,0.19
2020-07-23,SSE Composite,China,28999.54,29257.62,28933.21,29242.37,38094996,0.84
2021-08-22,CAC 40,France,3629.17,3886.98,3301.15,3337.74,6324273,-8.03
2024-03-24,Nikkei 225,Japan,18010.23,18136.43,17910.79,17946.07,12155090,-0.36
2023-09-07,DAX,Germany,37005.66,37355.43,36820.44,37226.24,1471337,0.6
2021-04-25,KSE 100,Pakistan,9993.38,10138.65,9778.94,10080.27,1521777,0.87
2022-12-27,DAX,Germany,4113.5,4627.66,3834.13,4364.54,17214992,6.1
2020-12-29,DAX,Germany,29626.17,29715.47,29270.96,29411.62,27473971,-0.72
2024-02-19,DAX,Germany,6059.96,6586.44,5975.11,6476.1,46333327,6.87
2021-08-21,KSE 100,Pakistan,23629.12,23949.02,23448.21,23849.69,8578831,0.93
2022-09-13,S&P 500,USA,37296.63,37646.84,37049.45,37428.88,10875270,0.35
2023-06-30,FTSE 100,UK,35887.22,36036.8,35773.59,36031.35,34377824,0.4
2024-02-24,SSE Composite,China,25191.79,25318.39,24927.8,25227.12,30434776,0.14
2022-03-28,Hang Seng,Hong Kong,15173.65,15310.29,14698.92,14848.43,42374258,-2.14
2020-02-10,Nikkei 225,Japan,8332.96,8568.1,8022.08,8188.35,23461013,-1.74
2020-02-08,Nikkei 225,Japan,12564.89,12797.28,12216.18,12414.59,48637042,-1.2
2022-05-20,Dow Jones,USA,12360.45,12660.05,12328.41,12623.13,26479297,2.13
2021-12-27,DAX,Germany,8362.72,8853.49,8250.41,8612.72,6006210,2.99
2022-10-31,Nikkei 225,Japan,33135.12,33268.66,32695.02,32717.04,8136356,-1.26
2023-10-09,Dow Jones,USA,2954.77,2974.08,2682.64,2941.72,33593732,-0.44
2021-11-24,SSE Composite,China,3337.79,3603.5,3321.28,3519.96,42239111,5.46
2021-11-28,S&P 500,USA,25964.34,26116.49,25855.78,26047.45,18413454,0.32
2021-02-19,SSE Composite,China,27601.23,27869.37,27345.34,27718.45,24900864,0.42
2024-11-18,NASDAQ Composite,USA,32716.82,33128.6,32495.04,33101.64,19905633,1.18
2023-09-17,S&P 500,USA,26964.36,27335.02,26873.05,27088.37,13928489,0.46
2022-04-21,Hang Seng,Hong Kong,5844.65,6102.43,5284.77,5367.01,14411387,-8.17
2020-08-07,FTSE 100,UK,4276.07,4661.63,4075.34,4457.59,21763968,4.25
2020-04-11,Hang Seng,Hong Kong,20846.87,21468.13,20843.9,21208.31,16962977,1.73
2021-05-27,Nikkei 225,Japan,15484.38,15986.21,15466.46,15843.92,7051204,2.32
2020-01-01,KSE 100,Pakistan,11092.42,11348.45,10936.4,11254.94,23335235,1.47
2022-10-10,DAX,Germany,7120.53,7411.54,6994.45,7058.38,44046706,-0.87
2021-04-25,Nikkei 225,Japan,35583.78,35795.62,35196.47,35314.58,41340109,-0.76
2024-07-21,KSE 100,Pakistan,15232.64,15381.08,15028.24,15318.26,3777051,0.56
2021-07-25,FTSE 100,UK,31383.79,31757.38,31213.42,31644.79,49185055,0.83
2023-06-21,CAC 40,France,25602.65,25710.02,25262.57,25518.21,20077744,-0.33
2020-06-07,NASDAQ Composite,USA,13691.31,13984.07,13200.17,13286.05,9302975,-2.96
2024-09-26,SSE Composite,China,3533.28,4050.49,3478.95,3924.89,13641417,11.08
2020-10-04,KSE 100,Pakistan,2321.14,2955.66,2149.52,2810.98,29045007,21.1
2023-08-14,DAX,Germany,21771.69,21899.95,21510.14,21790.74,9530687,0.09
2021-06-16,S&P 500,USA,8704.33,8795.97,8161.77,8246.19,36561241,-5.26
2022-01-01,Dow Jones,USA,10404.35,11024.88,10156.29,10765.45,30671223,3.47
2024-01-23,CAC 40,France,5287.57,5320.4,4724.91,5019.98,6470080,-5.06
2021-08-27,Dow Jones,USA,27157.51,27626.13,27036.59,27383.4,20402876,0.83
2021-04-28,Hang Seng,Hong Kong,9235.26,9451.07,8755.89,8761.89,20982815,-5.13
2021-05-11,Nikkei 225,Japan,26805.69,26956.88,26426.06,26716.22,24027443,-0.33
2020-02-23,KSE 100,Pakistan,1558.3,2046.41,1336.15,1796.17,10557540,15.26
2022-01-18,FTSE 100,UK,24807.73,24998.33,24570.59,24712.75,5712252,-0.38
2021-01-06,KSE 100,Pakistan,16996.41,17269.21,16882.74,17110.74,49551898,0.67
2023-09-27,KSE 100,Pakistan,5532.75,5940.69,5459.7,5708.91,15089385,3.18
2022-07-22,CAC 40,France,36348.21,36968.69,36260.31,36732.75,24356319,1.06
2020-03-07,CAC 40,France,15948.09,16033.08,15705.56,15941.59,30305218,-0.04
2023-01-07,FTSE 100,UK,11573.4,11843.17,11048.35,11254.95,12234908,-2.75
2023-01-02,Hang Seng,Hong Kong,28958.5,28960.69,28345.26,28639.9,19107768,-1.1
2020-05-15,FTSE 100,UK,17625.61,17826.21,17473.32,17567.95,47060426,-0.33
2023-08-25,FTSE 100,UK,35337.94,35703.57,35160.26,35619.04,12604817,0.8
2021-12-12,Nikkei 225,Japan,22265.14,22306.9,21651.48,21805.45,4451275,-2.06
2022-05-16,Dow Jones,USA,18566.22,18807.82,18521.67,18686.6,47898287,0.65
2020-11-29,S&P 500,USA,19808.78,19958.65,19282.72,19358.39,21682536,-2.27
2022-03-16,FTSE 100,UK,18848.05,19088.73,18541.4,18816.25,18680433,-0.17
2023-03-28,KSE 100,Pakistan,26274.77,26468.19,25992.32,26200.64,18806354,-0.28
2022-08-16,SSE Composite,China,6355.02,6464.12,6194.4,6195.4,7781397,-2.51
2021-07-18,Hang Seng,Hong Kong,3422.6,3618.01,3221.55,3552.41,47511659,3.79
2024-10-30,S&P 500,USA,18536.02,18778.14,18214.17,18310.69,44828135,-1.22
2021-09-11,S&P 500,USA,17075.58,17146.0,16418.55,16594.88,38872867,-2.82
2024-04-25,NASDAQ Composite,USA,34470.25,35036.54,34382.12,34798.45,42778295,0.95
2023-03-16,Nikkei 225,Japan,10396.56,10986.82,10353.85,10870.18,16420588,4.56
2023-10-16,FTSE 100,UK,19366.54,19592.59,18597.6,18870.33,49631820,-2.56
2023-01-05,FTSE 100,UK,38106.74,38270.37,37705.02,37761.01,10144557,-0.91
2021-05-06,S&P 500,USA,16929.36,17100.95,16825.88,17077.39,14221435,0.87
2020-07-04,Dow Jones,USA,19920.14,20396.38,19650.5,20393.92,40708914,2.38
2023-07-21,Dow Jones,USA,6711.02,7261.26,6431.91,6991.79,35111661,4.18
2024-12-19,DAX,Germany,6317.57,6521.0,6028.32,6145.47,13364272,-2.72
2020-07-29,Hang Seng,Hong Kong,34070.9,34248.22,33787.42,33938.55,23877254,-0.39
2024-07-09,CAC 40,France,14417.95,14852.7,14239.84,14584.4,8738287,1.15
2023-09-04,SSE Composite,China,22888.83,22986.56,22407.42,22646.48,43352794,-1.06
2021-05-17,KSE 100,Pakistan,38733.25,39350.76,38479.04,39215.81,22926783,1.25
2024-09-27,Dow Jones,USA,39254.12,39537.56,38810.65,38891.74,2062121,-0.92
2020-03-23,FTSE 100,UK,33512.12,34010.34,33400.08,33826.79,23919530,0.94
2020-06-02,NASDAQ Composite,USA,31028.97,31317.68,30365.86,30632.93,21287679,-1.28
2020-05-01,Nikkei 225,Japan,23611.92,23825.59,23225.66,23278.42,5330453,-1.41
2020-02-20,Nikkei 225,Japan,32852.2,32968.42,32164.04,32419.59,5688482,-1.32
2024-01-08,FTSE 100,UK,14637.01,15205.25,14463.92,15114.71,29975709,3.26
2022-10-15,SSE Composite,China,22290.62,22411.53,21868.91,22015.55,15478995,-1.23
2021-10-15,S&P 500,USA,30433.65,30846.28,30197.34,30602.84,5143872,0.56
2022-10-12,S&P 500,USA,31822.9,31991.73,31504.79,31652.49,14338715,-0.54
2022-08-15,DAX,Germany,14533.46,15097.21,14476.45,14839.72,31687974,2.11
2023-08-04,DAX,Germany,26132.54,26161.7,25734.0,25896.98,18741869,-0.9
2021-01-05,KSE 100,Pakistan,30015.68,30111.0,29959.91,30001.84,36831745,-0.05
2024-11-25,KSE 100,Pakistan,20350.7,20898.32,20054.84,20825.22,3989928,2.33
2021-04-19,SSE Composite,China,2745.34,3189.34,2695.48,2961.11,3832736,7.86
2023-03-17,Nikkei 225,Japan,16178.02,16183.94,15511.89,15681.34,10042600,-3.07
2024-03-28,Hang Seng,Hong Kong,6977.15,7217.96,6879.83,7094.42,28509663,1.68
2021-06-14,NASDAQ Composite,USA,14358.2,14563.36,14057.98,14080.96,16805853,-1.93
2021-10-20,SSE Composite,China,24687.37,24773.87,24615.93,24724.6,19913448,0.15
2020-06-30,S&P 500,USA,13869.02,14601.65,13787.91,14331.21,29633590,3.33
2020-11-10,NASDAQ Composite,USA,7154.23,7407.48,6804.31,7046.37,25176199,-1.51
2020-05-12,Nikkei 225,Japan,6679.52,7069.79,6444.69,6876.95,10380814,2.96
2021-03-07,Dow Jones,USA,9693.84,9914.56,9678.43,9902.43,45136411,2.15
2022-01-19,Nikkei 225,Japan,5064.74,5149.76,4578.92,4840.88,29030120,-4.42
2022-05-19,NASDAQ Composite,USA,22034.34,22224.22,21573.84,21724.38,38161476,-1.41
2024-11-18,Nikkei 225,Japan,35997.87,36450.47,35788.14,36201.21,29124699,0.56
2022-08-16,S&P 500,USA,36326.63,36357.85,36105.53,36284.65,33680297,-0.12
2023-10-12,CAC 40,France,2661.09,2868.37,2495.25,2856.74,31052941,7.35
2021-09-23,FTSE 100,UK,4918.08,5176.33,4682.32,5096.58,17079305,3.63
2024-10-23,Hang Seng,Hong Kong,27867.86,28217.09,27701.22,28030.62,45130543,0.58
2023-10-28,Nikkei 225,Japan,17034.46,17069.23,16407.22,16645.8,28158480,-2.28
2020-06-03,Dow Jones,USA,35124.52,35399.04,34619.25,34707.26,28141380,-1.19
2023-02-23,FTSE 100,UK,10619.7,10959.11,10356.04,10696.95,42694025,0.73
2023-02-25,DAX,Germany,5615.54,5634.48,5499.75,5580.57,11626984,-0.62
2021-12-06,DAX,Germany,2362.53,2875.64,2348.14,2700.58,26714639,14.31
2020-09-10,KSE 100,Pakistan,13944.35,14316.45,13663.31,14068.77,27839936,0.89
2024-09-29,CAC 40,France,8942.56,9363.35,8701.52,9355.19,21701072,4.61
2024-03-16,SSE Composite,China,34093.26,34499.18,34062.8,34386.87,4673703,0.86
2021-11-04,NASDAQ Composite,USA,37797.83,38284.0,37732.56,38158.45,2697352,0.95
2021-04-29,DAX,Germany,31708.94,32310.3,31440.31,32085.95,35602831,1.19
2021-11-11,NASDAQ Composite,USA,39314.5,39329.86,38574.93,38824.91,24092726,-1.25
2021-03-09,S&P 500,USA,33083.21,33475.89,32847.14,33176.68,35536911,0.28
2022-06-11,Nikkei 225,Japan,8414.33,8969.15,8227.03,8857.17,6002075,5.26
2021-06-17,Nikkei 225,Japan,14055.0,14599.81,13936.91,14381.5,17612011,2.32
2022-07-23,SSE Composite,China,22957.63,23206.49,22342.37,22614.74,28583193,-1.49
2021-04-17,KSE 100,Pakistan,5926.01,6102.98,5586.46,5797.65,1493441,-2.17
2023-01-22,Nikkei 225,Japan,33951.37,34060.72,33401.14,33676.07,48458476,-0.81
2020-04-16,Dow Jones,USA,38521.98,38743.1,38317.78,38557.62,46017835,0.09
2020-04-26,CAC 40,France,39081.8,39776.51,39009.31,39536.47,24782567,1.16
